"","Title","Name","Rating","DateReview","TextReview","TitleReview"
"11","Dune: Part Two","wolfgangpeters-70447","8/10","11 March 2024","In contemplating the intricate web of power, politics, and fate woven within Dune , one cannot help but be drawn into a deep existential reflection on the nature of humanity and the universe. I am particularly struck by the themes of agency, determinism, and the interplay between individual will and external forces.The character of Paul Atreides, as he navigates the treacherous politics of the desert planet Arrakis, serves as a symbol of human ambition and hubris. In his quest for power and survival, Paul grapples with questions of free will and destiny, ultimately realizing the futility of attempting to control the course of events.The world of Dune is a complex and richly textured tapestry of cultures, religions, and ideologies, all vying for dominance in a universe governed by mysterious forces beyond mortal comprehension. The struggle between the powerful Houses, the enigmatic Bene Gesserit sisterhood, and the nomadic Fremen people underscores the constant flux of power and influence in a universe where nothing is certain.As the plot unfolds and alliances shift, ethical dilemmas and moral quandaries abound, challenging the characters and the audience to confront their own notions of right and wrong. The themes of sacrifice, loyalty, and betrayal are woven throughout the narrative, inviting us to ponder the nature of justice and the limits of moral responsibility.In conclusion, Dune 2 kick ass 15% more than the first one, I'll take it."," the power of Dune"
"12","Dune: Part Two","brighamshupe","10/10","10 March 2024","I'm going to start off by saying this was an amazing movie. It had a great story, amazing sound design, and really good special effects. CGI nowadays is rushed and it is not as good as it could be. Newer marvel movies tend to have terrible CGI even with a massive budget, and it really could be done better, and this makes me appreciate CGI like this so much more.I don't get people who don't watch long movies, or even movies at all. I think if there is a good story with a lot to tell, as much as possible should be included. I love stories like Lord of the Rings or Star Wars (the classics) that take the time they need to tell the story. Not all movies are fit for a multi parter but I think we should get more. I don't know much about filmmaking, but I think it would have been cheaper to release a single movie and slap together a sequel if it does well. This makes it really cool that they made some bad financial decisions to put together an amazing movie. I hate newer movies being fast paced and cheap, and I think Dune did a really good job avoiding that."," FINALLY ANOTHER MULTI PART FILM"
"13","Dune: Part Two","pheaksolim","8/10","1 March 2024","One of the best movie I've seen. The characters are almost look similar to the previous Part One (perhaps they started the Part 2 right after the part one?). The Special Effect, the sound, the cinematography were astounding.Aside from the screen was flashing from dark scenes to a very bright scenes that some of us kinda felt shock from a number of times.With 2h 46m there should be more fighting scenes.AND there should be much more vengeances from Paul Atreides to those who attempted to genocide his whole generation in Part One.Look forward to seeing the much satisfied Dune Part 3 which should be the final one?"," Flashing your eyes"
"14","Dune: Part Two","omrmd","6/10","2 March 2024","This movie is really good and worth the wait and great visuals but im just gonna talk about the plot loopholes which just bugged me firstly about the flaws of the story on how they ended the story with empire they built their characters to be too big and ended them in one scene and stuck in one room trembling of fear as they were receiving the strikes from these sand people! I mean , how can formidable emperor be this stupid to fall to this trap and just land where they want and not know the weather of the planet and refuse the advice to leave for orbit until the storm settled ,and what happened to letting the war begin and bringing peace ! And why would the duke wants this unpredictable nobody to be empire instead of the (clueless) old guy or his daughter!He would've accepted the job without being given this incentive! And in the end the emperor kissed the ring and the daughter accepted the marriage , why would the other big families refuse his ascension to the throne !! That would be understandable if he slaughtered them and wanted to marry the one he loved !"," Fantastic movie but"
"15","Dune: Part Two","miastefanova","7/10","14 March 2024","The movie we waited for and been hyped for did not disappoint when it comes to cinematography. Visually 10/10, it makes you live in the Dune universe. And then once you're in it, you wait for the plot to build up. Which they tried doing but never really even scratched the full potential of the characters or the abilities of this brilliant cast. The conversations were choppy, the emotions were shallow, the viewer couldn't really connect to any of the character's emotions or journey. Let alone those of Paul. Me as a viewer couldn't emotionally attach to Chani & Paul's love. It was only introduced briefly here and there while we are actually being focused on Paul's emotional growth/development journey. Also, with such a heavy press tour & the background that was given to the viewer that Zendaya & Timothy are best friend in real life, it was even harder to feel their on screen chemistry."," Visual masterpiece, narrative downfall"
"16","Dune: Part Two","rvrqvfjza","6/10","12 March 2024","A loud space opera full of ethno kitschThe second part of Dune repeats many of the problems of the first part. There are the lengthy static shots; instead of rhythm, a loud roar accompanies every scene that is supposed to have a dramatic effect. Sometimes less would have been more, Mr. Zimmer. It's as if the movie is selling the audience for fools, as if the projectionist turns up the volume a few decibels every other scene so that no one misses the great drama unfolding on the screen. Because the images are only sometimes able to tell the story. Certainly, the ride on the sandworm and the first raid on a Spice harvester fill the entire movie theater. Similarly, some characters such as Rebecca Fergurson or Austin Butler can certainly arouse interest with their mysterious nature. But then again, the story is too one-dimensional, the religious element is only scratched on the surface and the fight against the Harkonnen ultimately dissolves into a dune chase against Nazis. As a blockbuster, Dune 2 only lands in the midfield and does not live up to the overly enthusiastic reviews."," A loud space opera full of ethno kitsch"
"17","Dune: Part Two","nick-72866","8/10","8 March 2024","The two Dune Films remind me of Lawrence of Arabia. All in all a great film! I will recommend this film to everyone, as in my opinion this will become a classic and will reach the top 20 of the best films of all times.Nick Kraguljac
PS.:
Unfortunatly there were scenes deleted, which interrupted the flow and left questions open!1. How did Paul get out of the dessert?2. How could Paul all of a sudden ride the worm - some scenes of training are missing
3. How did the nephew of Baron Hakonen come about to know of the name Muad'Dib.In addition the beginning of Dune Part Two does not fit to the aprut ending of Part One.This is why I only gave 8 instead of 10.I hope that after Part Three there will be a Directors cut, including all the deleted scenes which are necessary to fill the voids."," Missing Links"
"18","Dune: Part Two","gantulga-68703","6/10","3 March 2024","Let us be frankly honest here. Dune part 2 is visually astonishing piece with good touch from Hans Zimmer. But, when it comes to logic and moving the emotions, it was just mediocre film overall. It has a lot of unneccesary violence and unneccessary scenes. Plus it was kinda boring. Only CGI worms and miners battle scenes kept me awake. When it had a lot of potential of good stories and reasons, they choose to show us unneccessary violence and nonsense killings. As a huge science fiction fan, I was disappointed tbh. Who can we ask for the explanation of the dead man's sudden revival, Chani's helicopter, deathworms control etc. Most of the good science fiction movies leave at least a little bit of explanation, clue or anything. Well, perhaps I shouldnt ask why they were big fan of engaging in hand to hand combat when they had duper high technology??? You want to say because of armor shielding? Duh. As for the acting, Timothee was mediocre, Zendeya was perfect, Bardem was funny as hell. And, whenever Rececca Ferguson appeared, I wanted throw up or something. Others were not relatable or noticeable. Best movie since LOTR? Cmon. I go to cinema to be moved by emotions, not be shaked with effects."," Overrated! Only Mongolian deathworms keep it relevant"
"19","Dune: Part Two","vgqkgtmk","2/10","4 March 2024","Very bad, and just boring long movie. I was bored watching the first one but thought maybe part 2 will be better.Did not. Zendaya is the only thing keeping this movie together and making people paying for tickets.Also the casting makes no sense. Very long scene like part one where you lose interest or fall a sleep. Which I did in the cinema. I have to say the directing in the desert was cool and the images were nice to look at, but other than that no. Save your money and watch the movie when it is available on streaming later on.The lead actor Timothy is very bad actor, not sure how he got the lead role. Should have been much stronger lead."," Zendaya is the only good thing about this movie"
"20","Dune: Part Two","humanumx","7/10","3 March 2024","Great views, great music, but is it really much better than older one ? For me not necessary. Although bad effects in old story but as the whole, plots given in old version were far better and were one joint unity in comparison to current hit. Film adopted to rather not demanding viewer - landscapes and music is to replace content...if you are interested in good music as background and fine views its for you. On the other hand splitting in for to parts makes it to long and to boring at least at the begginig of the film.Good play of main character and few other actors / actress, but as a whole i give just strong 7."," Rather show than .... ?"
"21","Dune: Part Two","southrnboy-76590","6/10","2 March 2024","Dune Part 2 missed the mark for me. While it is visually appealing, it lacks the narrative depth and intrigue present in the novel. The book presents a complex web of plots and machinations interwoven into one story; the movie is more akin to other sci fi spectacles, and leans into an action movie vibe, which tonally doesn't work with the source material. It's like it's trying to be both things at the same time, and as a result accomplishes neither.Many of the character arcs and storylines present in the novel are either heavily altered, or missing entirely. Naturally, a decent amount of this is to be expected whenever a narrative work is converted to film, but with Denis Villeneuve's Dune 2, the the changes are as numerous as they are baffling. Alia is never born in the film, and she doesn't kill the Baron. Paul does? (and the Emperor?) The introduction of Alia was perfect in book, and helps to revitalize the progression of events, keeping the story gripping and thought provoking. The movie on the other hand, spends an extortionate amount of time explaining the water of life, and exploring Jessica's new role as a Reverend Mother.In summary, Dune Part 2 is a visually appealing, narratively lacking, cinematic experience, which is refreshing when contrasted with many other recent films. Those that are new to the dune universe will likely be somewhat entertained, whereas fans of the books will probably be frustrated at the various alterations and changes."," Too different from the book"
"22","Dune: Part Two","jordanthan","9/10","4 March 2024","After many delays, it is finally time to experience the DUNE pill. Denis Villeneuve delivered his promise of fully adapting one of the most influentially dense sci-fi novels ever. Dune (2019) laid the groundwork, and now the sequel expands on everything established. The acting, music, cinematography, writing, visual effects, costumes, editing, audio mixing, and everything else about the film is astonishing. I can see decades' worth of passion laced in the filmmaking. If you're going to watch this film, find the closest theatre and experience in IMAX. I just hope Denis can go one more round for Messiah."," It was worth it"
"23","Dune: Part Two","polr-64978","10/10","11 March 2024","This film just blew my mind. The way Villeneuve brings us to the Arrakis is phenomenal.The performance of every actor is just stunning, but Austin Butler's and Timothée's are wonderful, and I would strongly say that both are an Oscar deserved performances.The visuals, the soundtrack, the effects, the make-up, the costume, I could go on for eternity, but everything would lead to the same point. Everything is perfect. Just a masterpiece of cinema.This is what cinema is made for. I'm sure that this film will raise a generation the same way Star Wars and Lord of the Rings did in their time. When the credits came in, I realized what a masterpiece I had seen, and that this film will always be in a part of my life."," MASTERPIECE"
"24","Dune: Part Two","altenhofkontakt","5/10","4 March 2024","The long-awaited sequel to Villeneuve's interpretation of Dune offers moviegoers outstanding cinematography, costumes and set designs. For an action-heavy movie, however, the film weakens in the choreography of the fights, where punches theatrically go nowhere and blows are thrown as if in a martial arts B-movie. But what is far more significant is the pale characterization and the sometimes outrageously banal, weak dialog (including the most pathetic declarations of love in recent film history). The movie oscillates between grandeur and patheticness. While at one point the director succeeds in staging something of philosophical greatness, the high flight repeatedly ends at low points such as the completely one-dimensional good-evil characterization. It has the absurdity of a running gag when a Harkonnen scoundrel slits the neck of an assistant who is merely correcting or warning him for the third or so time. Even sillier is the super-villain outfit worn by the terribly mad Harkonnen antagonist Feyd-Rautha during his vendetta on Arrakis - a reminder of the most banal Marvel films."," Ups and downs on the desert planet"
"25","Dune: Part Two","tzrkfg","6/10","2 March 2024","Went last night with a close friend and fellow sci-fi enthusiast to watch the premiere of DUNE Part Two. As with the first one, I felt, well... conflicted. Like eating too much of something decadent and rich yet left soon after feeling un-satisfied, a bit queezy and confused on how you are not so fulfilled by something that just moments ago gave you such great satisfaction. Honestly I don't know how to better describe the overall experience of seeing Denis Villeneuve's visually sumptuous vision of Frank Herbert's novel. It is a meal of empty calories.I could get into dissecting this for days, but why do that? Go see it for yourself and experience it. Then go home and watch David Lynch's 1984 version and feel even more confused, amused and downrightight satisfied with such unforgettableble momentsts like Sir Patrick Stewart with a mullet, the most terrifying over the top menacing floating fat man imaginable, a creepy Reverend Mother played by a 4 year old, an amazinging sound score, and yes... the holy grail... SPACE PUGS!Don't get me wrong the two chapter movie that is Denis Villeneuve's DUNE, is certainly worth the watch, but Lawrence of Arabia, it is not.""Long Live the Fighters!"""," Where are the Space Pugs? We need more Space Pugs!"
"26","Dune: Part Two","AfricanBro","9/10","26 February 2024","Phenomenal stuff. I'll probably calm down tomorrow but right now my heart's beating like crazy and my brain's screaming it's a bloody masterpiece. This is one of the few movies that I didn't try to control my expectations beforehand and it still surpassed them in many ways.""Power over spice is power over all""- that kinda turned out to be a lie at the end. As The movie starts, I felt an immediate sense of tension through its score. It's a cinematic experience; I can't imagine feeling the same lying at home in bed, watching in headphones. The resonating vibrations as the sounds reverberate through the theater created an epic atmosphere.When Part One came out people said it was ""game of thrones in space"", I wasn't really taken by that as much, especially since people said the same about Apple TV's Foundation series. So I just enjoyed the movie as Dune and bore no comparisons. After watching part two however I see it; the world building, the politics, the epic grandeur of it all.However, the first half of Dune Part Two is pretty grounded and calm, delving into the lives of the Fremen. It almost feels like two distinct movies, the first half intricately setting the stage for the climactic third act and reinforcing character connections established in Dune Part One. Unlike the Part One's focus on lore, this movie is more devotion-driven, also resembling a political narrative, especially knowing of the hidden puppeteers behind the empire. The result appears to be an intricate web of schemes involving the empire, the witch-advisor women(can't spell their names lol), and the Baron's family. Despite the emperor's pulling the strings, the Baron's family still felt like main antagonist to me.The second half of the movie is where we see the epic scale of dune. The movies not quick paced but you couldn't tell, I was absolutely immersed in it.I absolutely loved the kind ""The mahdi is too humble to say he is the mahdi."" Theatre burst out in laughter. It felt weird, I wasn't expecting any humour. It's funnier than I expected. More lively than the first Dune movie. I'd already seen the Usul-worm-riding scene from the Dune Part One reopening bonus content. I was still just as excited and it didn't spoil a thing.The visual brilliance, as expected was stunning, elevating every aspect. The authenticity of the scenes made it feel as if characters were immersed in the environment, rather than merely placed against a green screen. I loved the portrayal of time passing through Paul's changing eyes; the longer he stays the bluer his eyes get. Despite how lively it is, the plot, while progressing at a measured pace, remains engaging, drawing attention away from its deliberate slowness. It has much more action, the battles were absolutely epic, I feel like they could have been longer but they still captivated me.Jessica disappears for a while, but just when I thought that, she showed up. Other than Paul and Zendeya, the rest of the cast doesn't really get as much screen time as you'd think. I loved the baby/embryo/featus scenes. Batista with no mask in the desert while his whole team's suited up was badass. I love him in darker roles, although I think some moments felt overly animated. But it gave an effective contrast to Austin Butler though, I couldn't wait to see what his character was like. Very fierce, intimidating and psycho. The girl shivering with the plate in her hands before the gladiator games made me chuckle. Butler did also sound like the baron at times.Dune: Part Two stands steady on its own, it felt complete compared to the more introductory feel of Part One. Despite this, I still felt like it lays groundwork for Dune: Part Three/Messiah, leaving a sense of setup. The movie, while feeling like a precursor, still manages to provide a more conclusive ending. I also think you should watch Part One first, if that has to be said; and the prospect of a back-to-back viewing sounds like a fun afternoon.One thing I can complain about is Stilger. I have mixed feelings. In Part One, Javier was fierce and was my favorite character, in this movie though he's depicted as a religious fanatic for the most part. It was done well, but I still miss the Stilgar who walked up to Duke Leto Atreides with no disregard. This felt like a different person, still fierce, just different.Loved Austin butler though, I wasn't sure what to expect as I tried my best to avoid trailers and teasers apart from the Dune part one bonus content. That short lady in charge of extracting 'the water of life' had some insane calves on her, I'm extremely jealous.While I was initially not convinced about Timothée Chalamet as the lead, he truly owns the role in the sequel, displayed acting facets I'd not seen before from him. The movie essentially unfolds as Paul Atreides' coming-of-age story, with Zendaya delivering an amazing performance. The first act, focusing on their love story, adds depth to the events at the movie's end. Zendaya's portrayal transcends the typical love story, I hope her role extends into Dune: Messiah, and hopefully adds further complexity to her character.We see Paul undergo some transformations. From being the son of royalty to experiencing love, the narrative takes a surprising turn when he assumes authority in the third act. Although I liked it, it felt a bit rushed. But, I found solace/logic with the ""water of life"" spiritual poison, where drinking it resulted in a profound shift in your personality. The contrast between the before and after versions of Paul, as well as Jessica, is striking so it kinda made sense to me.I think watching this movie at home won't do it justice, it's clearly made for the big screens if you can. It's pretty epic and I think it'll remain memorable as one of 2024's best movies, despite only being February. I absolutely loved it."," Long live the fighters"
"27","Dune: Part Two","her5066","8/10","26 February 2024","This is what Hollywood needs. A great story with a great director/producer. After that the best thing a studio can do is get the hell out of the way and let artists create art.Dune Part 2 is creative, beautiful, tragic, and mesmerizing. Never once did I get bored or anticipate what was going to happen next. I haven't read the book so I have nothing to compare it to.Denis Villeneuve continues to amaze me with the effort he puts into each of his films. The acting in this film was top notch too. We saw it in IMAX and the sound was earth shattering. If you're gonna see this movie, see it on the largest screen possible."," This is what Hollywood needs!"
"28","Dune: Part Two","and_mikkelsen","4/10","28 February 2024","This is the kind of movie that is impossible to do justice, just by talking about it! It is the kind of experience you had once.. but you never thought you would get again.. until this movie proves you WRONG!!This movie takes the aspects of the first movie and improves upon them in almost every way possible, already writing itself into the books of greatest sequels of ALL TIME!!Everything in this movie was TOP notch! Dennis Villeneauve proves why he is not only a master of Sci-Fi movies, but just filmmaking in general! This was a demonstration of power, in what you can achieve with filmmaking!I beg you to watch this on the biggest and best screen you can find! This will be an experience that will stick with you forever!I thought the real Blockbuster was dead.. but I was wrong! This is the cinematic experience i craved!Now I am gonna watch this movie again, and maybe again! Then I am gonna read the books!"," Ladies and gentleman.. the PEAK of filmmaking!!"
"29","Dune: Part Two","HalBanksy","10/10","4 March 2024","A monumental piece of cinema. And combined with Part 1, we have one of the greatest adaptations in genre literature history.It's clear everyone on set was aware that they were working on something special here - because literally every single person in this production have brought their A-Game for a truly incredible technical achievement. And easily the best ensemble performance in a blockbuster since Fellowship of the Ring.Paced to perfection, at once uniquely beautiful, thought-provoking and beyond THRILLING. Dave Bautista fights someone to the death, while hanging onto the outside of a helicopter that is being shot out of the sky - and that doesn't even reach the Top 10 action set-pieces in the film.. It just doesn't get better than this."," Arrakis is Real. Believe Me I've Seen It."
"30","Dune: Part Two","Dvir971","4/10","26 February 2024","Had the pleasure to watch this film in an early screening and was completely blown away.As a big fan of the Game of Thrones franchise, it's been a long time since iv'e encountered this level of world-building and epicness. Would highly recommend to re-watch the first movie in order to appreciate the subtleties and foreshadowing better, though it's not completely necessary since the movie is pretty self-contained and would please general audience that only watched the first movie 3 years ago just as well.Denis Villeneuve continues to prove himself as one of the most promising filmmakers of our time, and if it was up to me I would keep him in these high-budget epic tales such as these since there are very few directors working today that can tackle this genre as good as he does.In my personal opinion, the movie is better than the first part in pretty much every aspect. Hans Zimmer's score is masterful just as you'd expect, and one step up from the Oscar winner and Grammy nominated score of Pt. 1. Technical aspects such as VFX, Production Design, Sound, Editing, etc. Are all top notch and awards-worthy. The action sequences are absolutely mind blowing and sent chills down my spine. Denis direction is impeccable, and the story is absolutely fascinating- continuing to develop characters from Pt. 1 even deeper and introduce new incredible and intriguing characters.The movie serves as a great wrap-up to the story introduced in Pt. 1 however in my opinion could serve as an even better set-up to a possible masterpiece in Dune: Messiah, which I really hope will get green-lit soon.I believe (and surely hope) this movie will be a major player in the next Award Season. Below-the-line wins are pretty much guaranteed as of now, but I hope it will get some love in above-the-line categories such as Direction and even Best Picture, perhaps to break stigmas presented against the Fantasy/Sci-Fi genre in recent years at the Academy. As a big fan of the genre, unless a better competitor will be released later this eligibility period, maybe it's time for a movie like this to triumph once again.Don't miss the opportunity to catch this movie on IMAX, since I believe it's an historic piece of epic-Fantasy/Sci-Fi cinema and a movie that will be remembered as a classic of the genre.Extremely recommended."," The Sci-Fi/Fantasy Epic of our Generation"
"31","Dune: Part Two","Ellimof","6/10","26 February 2024","If you liked or loved the first one, the same will apply for this one. Personally, I loved this one even more and I think general audiences will as well. So I hope it does well at the box office because I need Dune Messiah now. This is everything I love about going to the movies. Also, Hans Zimmer.For book readers, I'd say this one takes more liberties than the first, but they were changes I liked, some for the better even. For the most part, it still hits the main beats from the book with a few things altered. The biggest change being no time jump. Therefore, a certain character doesn't fully appear in the movie contrary to the book. Though, they still use the character in a different way that I liked personally.I know it's early in the year, but you can lock some Oscar nominations for this movie: Best Picture, Best Director, Best Adapted Screenplay, Best Editing, Best Cinematography, Best Score, Best Sound, Best Visual Effects, Best Costume, Best Production Design, Best Makeup, and hopefully Rebecca Ferguson this time for Best Supporting Actress. I guess that's pretty much every category now that I've typed it out lol."," WOW! I need Dune Messiah now."
"32","Dune: Part Two","poseyfan","10/10","1 March 2024","""Dune"" has been successfully put to the big screen. Not only is this a good adaptation, it passes with flying colors.The character arc of Paul Atreides is fascinating and complex. I love how they delved into his psyche and motivations so prevalently in this movie. He is reluctant to take up the Messianic mantle because he knows it's a lie. But things go according to his vision and he becomes a morally complex character. Religious fantacism takes hold of the fremen.It is up for interpretation what kind of character Paul becomes. Is he a tyrant? Was it the only path? What does religion have to do with it? Paul takes hold of the Bene Gesserit lie by exploiting faith.This leads to other questions. Can one truly trust the arm of flesh? The frailty of man? Leaders have come and gone throughout history bringing different ideals.One's own morality comes into play. Agency is vital to the human experience. Man will always falter. This leads to questions of a higher power and His role. Is there a God above? What are the implications of that?We don't get stories like this in Hollywood anymore. There is no happy ending in Dune, and one can only ponder the moral complexities of it. The book and movie have made me contemplate many things and I deeply appreciate stories like that.Others have already applauded the effects, acting and script, so I won't go into that too much here. What I will say is it was the best looking movie I have ever seen. Everything looked lived in. The fight scenes were choreographed masterfully. Each actor gave outstanding performances. Hans Zimmer gives a mesmerizing soundtrack.Frank Herbert's vision was honored masterfully. Well done Denis Villeneuve."," Paul Atreides is handled masterfully"
"33","Dune: Part Two","awessel-58117","7/10","26 February 2024","This was a perfect sequel to Denis' part one. It accomplished all the main plot points of the book while delivering stellar performances and visuals that most films only dream of having. This film will go down as one of the best in sci-fi/fantasy and it deserves all the laurels it will be gifted. Not in the longest time has a franchise, and a singular movie, captivated me in such a way. This story, these characters, this planet, Dune, lives rent-free in my mind. You would be doing yourself a disservice not seeing this film in IMAX, as the soundscapes created and the soundtrack by Hans Zimmer are so immersive you feel like you are a part of every scene. This movie is a masterpiece in storytelling. 10/10."," A masterpiece, a pillar of sci-fi/fantasy"
"34","Dune: Part Two","HabibieHakim123","10/10","28 February 2024","In the quiet embrace of ink and page, a story unfolded, timeless and sage, through the lens of a filmmaker's artistry, its essence soared, a masterpiece for all to see, i think Denis Villeneuve has just made the most visually stunning epic story of a movie that's ever been made, the most powerful story of a movie ever been told in the last 20 years, there has been no movies with this scale resulting in not just a piece of a film no more but a piece of art, it's what Infinity War and Endgame looks like if it's not a superhero for kids entertainment type movie, the more adult version of Star Wars, Dune has just become the most intriguing, fascinating, and admirable movie world that we should always get excited about right now, Marvel universe are over, Star Wars universe are over, let the maestro Denis Villeneuve handle all of this if they are gonna make another one, i'm glad to be able to say that i think Dune: Part Two was a Masterpiece, i haven't felt this awe feeling and just pure fascinated at a movie like this in quite a long time, i have nothing to complain about the story and the visual of the film because i felt most of it if not all of it was just perfect, i cannot describe how incredible the visual of the film was, how mesmerizing the sound and the score of the film was, and how amazing all of the performance was, props to Timothée Chalamet, i'm not surprise if he gets the nomination for best actor for the Oscars next year, he totally deserve it and absolutely needs to be considered, each dialogue was great, each scene from one to another felt important and worth it, action scenes are some of the best i've seen in a while, and the perfect stabilisation between the action and the narration scene are very well done, 2 hours and 47 minutes of pure grand epic film fills with the most stunning visual that you could possibly imagine, and an intriguing story telling that kept you going for the whole duration, it's that good, it's that epic, it's that great, Mastering others is strength, mastering yourself is true power, overall i could see both Denis Villeneuve Dune finally get the influential recognition 10 years from now, and specifically Part Two being also one of the greatest sequel ever made, Dune: Part Two was easily the best films of the year so far, it is more than what he supposed to deliver."," One Of The Greatest Sequel Ever Made, Dune: Part Two Was Easily The Best Films Of The Year So Far"
